dataset,mechanism,method,missing_rate_target,n_imputations,maxit,n_obs,n_reps,runtime_sec_mean,missing_rate_achieved_mean,param,true,mean_estimate,mean_std_error,mean_ci_width,mean_bias,pct_bias,rmse,coverage_rate,mean_fmi
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,C(cat)[T.C],0.0,0.0267063836742331,0.113254944674342,0.4439593831234208,0.0267063836742331,,0.0934009857765517,0.98,0.3700177780558081
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,x1,0.3,0.2879753349884326,0.0800254961940771,0.3136999450807825,-0.0120246650115674,-4.008221670522497,0.0653037860265439,0.981,0.4134010646027455
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,x1:C(cat)[T.B],0.8,0.8040453488738815,0.1089686065209269,0.4271569375620334,0.0040453488738815,0.5056686092351947,0.0961785492390253,0.971,0.4324599036005436
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,x1:C(cat)[T.C],-0.8,-0.741303273828355,0.124342075854267,0.4874209373487266,0.058696726171645,-7.337090771455626,0.116943207773935,0.961,0.4335134519084151
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,x2,0.3,0.2808140129695992,0.0435013350100455,0.1705252332393786,-0.0191859870304007,-6.395329010133585,0.0417631158595251,0.958,0.3783681023007876
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,x3,0.2,0.1414329430128208,0.0430458782250016,0.1687398426420064,-0.0585670569871791,-29.28352849358959,0.0666383038110123,0.769,0.3681300621262091
categorical_interaction,MCAR,rf,0.5,20,1,1000,1000,3.116826390504837,0.500538,z,0.25,0.0942932276492125,0.0866151435961718,0.3395313628969934,-0.1557067723507875,-62.28270894031501,0.1643595618574959,0.586,0.3505800400634701
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,C(cat)[T.B],0.0,0.0192872788806043,0.099539875408378,0.3901963116008421,0.0192872788806043,,0.0458822665552686,0.999,0.221568978022641
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,C(cat)[T.C],0.0,-0.0030719653252832,0.1072107999398184,0.4202663357640885,-0.0030719653252832,,0.0399664453458951,1.0,0.2205418329463714
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,x1,0.3,0.2320715424857778,0.0727721041835157,0.2852666483993816,-0.0679284575142221,-22.642819171407385,0.0729414130941241,0.999,0.2186978052691253
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,x1:C(cat)[T.B],0.8,0.7354514001549604,0.0975362358050783,0.382342044355907,-0.0645485998450397,-8.068574980629963,0.0862638645988008,0.984,0.2192119401667997
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,x1:C(cat)[T.C],-0.8,-0.7074424099631494,0.1113162119205275,0.4363595507284679,0.0925575900368507,-11.56969875460634,0.1033461270895718,0.997,0.2207838513005216
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,x2,0.3,0.2489347442040383,0.0408391985599984,0.1600896583551937,-0.0510652557959616,-17.021751931987207,0.0543699623602059,0.938,0.2186036578345562
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,x3,0.2,0.1235672916896968,0.0408690341253906,0.1602066137715312,-0.0764327083103031,-38.21635415515159,0.0785151540605582,0.577,0.2231306876287634
categorical_interaction,MCAR,sample,0.2,20,1,1000,1000,0.3021978015899658,0.199979,z,0.25,0.1083031126347123,0.0832397624083216,0.3262998686406209,-0.1416968873652876,-56.67875494611506,0.1461638344306968,0.72,0.2187509800317378
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,C(cat)[T.B],0.0,0.0153237873940778,0.1083509164733239,0.4247355925754297,0.0153237873940778,,0.0504881908150298,1.0,0.2787432328125547
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,C(cat)[T.C],0.0,-0.0044317773434891,0.1169205145958862,0.4583284172158739,-0.0044317773434891,,0.0457843196967157,1.0,0.2805228419077175
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,x1,0.3,0.2034795947762616,0.0793344221817138,0.3109909349523183,-0.0965204052237383,-32.17346840791278,0.1010294116803344,0.973,0.278033109277352
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,x1:C(cat)[T.B],0.8,0.6425953811982457,0.106444558272372,0.4172626684276985,-0.1574046188017544,-19.6755773502193,0.1708391350162374,0.785,0.2800289932969912
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,x1:C(cat)[T.C],-0.8,-0.6184772891729801,0.1212508737702054,0.4753034251792055,0.18152271082702,-22.690338853377508,0.1892241284064912,0.859,0.2788558082669353
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,x2,0.3,0.2179434093676955,0.0446728649067159,0.1751176304343264,-0.0820565906323044,-27.35219687743481,0.0848948263636476,0.607,0.2827012182239536
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,x3,0.2,0.1076271106807599,0.0444818306304279,0.1743687760712775,-0.09237288931924,-46.186444659620015,0.094710116176118,0.393,0.2799259847608356
categorical_interaction,MCAR,sample,0.3,20,1,1000,1000,0.2951854093074799,0.299916,z,0.25,0.0953034647569735,0.0907189999375933,0.3556184797553659,-0.1546965352430264,-61.87861409721056,0.1599261471041037,0.719,0.2783005475323125
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,C(cat)[T.B],0.0,0.0095049947720953,0.1233828989150756,0.4836609637470965,0.0095049947720953,,0.0533135332488781,1.0,0.3624997761647662
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,C(cat)[T.C],0.0,-0.004914729563554,0.1331869223075195,0.5220927354454766,-0.004914729563554,,0.0514906462073623,1.0,0.3645480239301304
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,x1,0.3,0.1436078322435221,0.0903410327720717,0.3541368484665213,-0.1563921677564778,-52.13072258549262,0.1599884832079907,0.728,0.3621247607326278
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,x1:C(cat)[T.B],0.8,0.4605705279119515,0.1212019089576247,0.475111483113889,-0.3394294720880486,-42.42868401100608,0.3472248947363253,0.087,0.3642227483557531
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,x1:C(cat)[T.C],-0.8,-0.4408642256723361,0.1385912396394361,0.5432776593865895,0.3591357743276639,-44.89197179095798,0.3637820325353151,0.075,0.3669411482582825
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,x2,0.3,0.1555092908876232,0.0507672984373522,0.199007809874421,-0.1444907091123768,-48.1635697041256,0.1465960723725869,0.042,0.3643509748272825
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,x3,0.2,0.076107684696997,0.0505925074664232,0.1983226292683789,-0.1238923153030029,-61.94615765150145,0.1258922776409379,0.142,0.3618338788211544
categorical_interaction,MCAR,sample,0.5,20,1,1000,1000,0.29764151263237,0.500538,z,0.25,0.0688801656130575,0.1035842549460448,0.4060502793884958,-0.1811198343869425,-72.44793375477701,0.1866028546460194,0.677,0.3652489516305385
